Date,School,Meal_Type,Rank,Recommended_Dish,Predicted_Score
2025-05-02,Shrevewood Elementary,Lunch,2,Italian Dressing,0.0935027922237929
2025-05-02,Shrevewood Elementary,Lunch,3,Orange Tangerine Juice,0.06920761969625297
2025-05-02,Silverbrook Elementary,Breakfast,1,1% White Milk,0.07474846368439092
2025-05-02,Silverbrook Elementary,Breakfast,2,Blueberry Muffin Top,0.03954684368895725
2025-05-02,Silverbrook Elementary,Breakfast,3,Red Delicious Apple,0.037419070008356314
2025-05-02,Silverbrook Elementary,Lunch,1,1% White Milk,0.10565345898103656
2025-05-02,Silverbrook Elementary,Lunch,2,Turkey Pepperoni Pizza,0.09384412243415191
2025-05-02,Silverbrook Elementary,Lunch,3,Italian Dressing,0.0851353817782429
2025-05-02,Sleepy Hollow Elementary,Breakfast,1,1% White Milk,0.043495018373837985
2025-05-02,Sleepy Hollow Elementary,Breakfast,2,Red Delicious Apple,0.03492527372984866
2025-05-02,Sleepy Hollow Elementary,Breakfast,3,Orange,0.03165925744683146
2025-05-02,Sleepy Hollow Elementary,Lunch,1,Chickpeas,0.2474763805521078
2025-05-02,Sleepy Hollow Elementary,Lunch,2,Doritos Wild White Nacho Flavored Tortilla Chips,0.14401747276175048
2025-05-02,Sleepy Hollow Elementary,Lunch,3,1% White Milk,0.10432497697292858
2025-05-02,South County Middle,Breakfast,1,Turkey Sausage Breakfast Biscuit,0.20451251974928047
2025-05-02,South County Middle,Breakfast,2,1% White Milk,0.0741008830825936
2025-05-02,South County Middle,Breakfast,3,Banana,0.05286589587889452
2025-05-02,South County Middle,Lunch,1,Spicy Chicken Wrap,0.26822814342651036
2025-05-02,South County Middle,Lunch,2,1% White Milk,0.11158825821185653
2025-05-02,South County Middle,Lunch,3,"Salsa, Mild Canned",0.10495536314455071
2025-05-02,South Lakes High,Breakfast,1,1% White Milk,0.06015935594073376
2025-05-02,South Lakes High,Breakfast,2,Red Delicious Apple,0.0391911900074311
2025-05-02,South Lakes High,Breakfast,3,Orange Tangerine Juice,0.0200289176517084
2025-05-02,South Lakes High,Lunch,1,"Salsa, Mild Canned",0.5098368869577986
2025-05-02,South Lakes High,Lunch,2,Chickpeas,0.42976429718464443
2025-05-02,South Lakes High,Lunch,3,Spicy Chicken Wrap,0.2494416714470974
2025-05-02,Spring Hill Elementary,Breakfast,1,Blueberry Muffin Top,0.0746409852481037
2025-05-02,Spring Hill Elementary,Breakfast,2,1% White Milk,0.06605390860671348
2025-05-02,Spring Hill Elementary,Breakfast,3,Orange,0.03838180517141647
2025-05-02,Spring Hill Elementary,Lunch,1,Chickpeas,0.2588149915252885
2025-05-02,Spring Hill Elementary,Lunch,2,1% White Milk,0.06859214949137024
2025-05-02,Spring Hill Elementary,Lunch,3,Orange Tangerine Juice,0.06825850383741627
2025-05-02,Springfield Estates Elementary,Breakfast,1,1% White Milk,0.06697143723452531
2025-05-02,Springfield Estates Elementary,Breakfast,2,Banana,0.05217484707899911
2025-05-02,Springfield Estates Elementary,Breakfast,3,Blueberry Muffin Top,0.04441527826321459
2025-05-02,Springfield Estates Elementary,Lunch,1,Cooked  Brown Rice,0.1150420133433862
2025-05-02,Springfield Estates Elementary,Lunch,2,Italian Dressing,0.11134061203724367
2025-05-02,Springfield Estates Elementary,Lunch,3,1% White Milk,0.10135865529334558
2025-05-02,Stenwood Elementary,Breakfast,1,1% White Milk,0.08344065923890576
2025-05-02,Stenwood Elementary,Breakfast,2,"Cinnamon Toast Crunch Cereal, 25% Less Sugar",0.0416002090082402
2025-05-02,Stenwood Elementary,Breakfast,3,Strawberry Parfait,0.041147384556747886
2025-05-02,Stenwood Elementary,Lunch,1,Chickpeas,0.6077451244910356
2025-05-02,Stenwood Elementary,Lunch,2,Lettuce Blend Salad Mix,0.1285998862480211
2025-05-02,Stenwood Elementary,Lunch,3,1% White Milk,0.11441305953409929
2025-05-02,Stone Middle,Breakfast,1,1% White Milk,0.08335477925068038
2025-05-02,Stone Middle,Breakfast,2,Blueberry Muffin Top,0.07100826209918877
2025-05-02,Stone Middle,Breakfast,3,Strawberry Parfait,0.03933210834733497
2025-05-02,Stone Middle,Lunch,1,Chickpeas,0.7119606465868643
2025-05-02,Stone Middle,Lunch,2,Spicy Chicken Wrap,0.2880117607524185
2025-05-02,Stone Middle,Lunch,3,"Salsa, Mild Canned",0.26651113016844585
2025-05-02,Stratford Landing Elementary,Breakfast,1,Mandarin Orange Parfait,0.290117045364621
2025-05-02,Stratford Landing Elementary,Breakfast,2,Blueberry Muffin Top,0.09682956874276653
2025-05-02,Stratford Landing Elementary,Breakfast,3,Red Delicious Apple,0.031404713334559894
2025-05-02,Stratford Landing Elementary,Lunch,1,Chickpeas,0.45168942914610566
2025-05-02,Stratford Landing Elementary,Lunch,2,Chickpeas - salad bar entree,0.4092492022906832
2025-05-02,Stratford Landing Elementary,Lunch,3,Italian Dressing,0.3663667901752381
2025-05-02,Sunrise Valley Elementary,Breakfast,1,Banana,0.052073725725493736
2025-05-02,Sunrise Valley Elementary,Breakfast,2,Orange,0.04053410408824343
2025-05-02,Sunrise Valley Elementary,Breakfast,3,Red Delicious Apple,0.03674837873357369
2025-05-02,Sunrise Valley Elementary,Lunch,1,Chickpeas,0.3083668776567702
2025-05-02,Sunrise Valley Elementary,Lunch,2,Italian Dressing,0.16352940546035893
2025-05-02,Sunrise Valley Elementary,Lunch,3,Doritos Wild White Nacho Flavored Tortilla Chips,0.05719340686613698
2025-05-02,Terraset Elementary,Breakfast,1,Blueberry Muffin Top,0.07221744718980506
2025-05-02,Terraset Elementary,Breakfast,2,1% White Milk,0.05261323763863402
2025-05-02,Terraset Elementary,Breakfast,3,Egg and American Cheese on English Muffin,0.02964300306647747
2025-05-02,Terraset Elementary,Lunch,1,Chickpeas,0.21892088675433694
2025-05-02,Terraset Elementary,Lunch,2,1% White Milk,0.10631787671158895
2025-05-02,Terraset Elementary,Lunch,3,Chickpeas - salad bar entree,0.053123278857214275
2025-05-02,Thoreau Middle,Breakfast,1,1% White Milk,0.0891256771443317
2025-05-02,Thoreau Middle,Breakfast,2,Banana,0.05286589587889452
2025-05-02,Thoreau Middle,Breakfast,3,Orange,0.04179982175739059
2025-05-02,Thoreau Middle,Lunch,1,Fat Free White Milk,0.9126192383887142
2025-05-02,Thoreau Middle,Lunch,2,Chickpeas,0.3908765085730686
2025-05-02,Thoreau Middle,Lunch,3,Soft Pretzel,0.2713744107015573
2025-05-02,Timber Lane Elementary,Breakfast,1,Banana,0.05188246855374801
2025-05-02,Timber Lane Elementary,Breakfast,2,Blueberry Muffin Top,0.036035125684417954
2025-05-02,Timber Lane Elementary,Breakfast,3,Cinnamon Chex Cereal,0.011704271395964493
2025-05-02,Timber Lane Elementary,Lunch,1,Italian Dressing,0.08420566950651512
2025-05-02,Timber Lane Elementary,Lunch,2,1% White Milk,0.06716300765296125
2025-05-02,Timber Lane Elementary,Lunch,3,Strawberry & Banana Yogurt Power Pack,0.04871845477126805
2025-05-02,Twain Middle,Breakfast,1,Cinnamon Chex Cereal,0.010352610571646981
2025-05-02,Twain Middle,Breakfast,2,Honey Cheerios Cereal,0.00804311120125535
2025-05-02,Twain Middle,Breakfast,3,Fat Free White Milk,0.005534718167786935
2025-05-02,Twain Middle,Lunch,1,Fat Free White Milk,0.05202756116477974
2025-05-02,Twain Middle,Lunch,2,Soft Pretzel,0.04763957212894043
2025-05-02,Twain Middle,Lunch,3,Fat Free Chocolate Milk,0.025258808773253972
2025-05-02,Union Mill Elementary,Breakfast,1,Mandarin Orange Parfait,0.5853543936013159
2025-05-02,Union Mill Elementary,Breakfast,2,Strawberry Parfait,0.47196107043298935
2025-05-02,Union Mill Elementary,Breakfast,3,Red Delicious Apple,0.037615844655365396
2025-05-02,Union Mill Elementary,Lunch,1,Italian Dressing,0.6915672765848887
2025-05-02,Union Mill Elementary,Lunch,2,Chickpeas,0.5192448314824277
2025-05-02,Union Mill Elementary,Lunch,3,Ranch Dressing,0.19170691028925785
2025-05-02,Vienna Elementary,Breakfast,1,1% White Milk,0.08988528857544575
2025-05-02,Vienna Elementary,Breakfast,2,Banana,0.053691773150130434
2025-05-02,Vienna Elementary,Breakfast,3,Strawberry Parfait,0.04301430229507594
2025-05-02,Vienna Elementary,Lunch,1,Chickpeas,0.24844314020009617
2025-05-02,Vienna Elementary,Lunch,2,1% White Milk,0.1196600854483023
2025-05-02,Vienna Elementary,Lunch,3,Italian Dressing,0.10080290993840466
2025-05-02,Virginia Run Elementary,Breakfast,1,Egg and American Cheese on English Muffin,0.02976288799008292
2025-05-02,Virginia Run Elementary,Breakfast,2,Orange Tangerine Juice,0.019453052558280923
2025-05-02,Virginia Run Elementary,Breakfast,3,1% White Milk,0.016791652634956154
2025-05-02,Virginia Run Elementary,Lunch,1,Italian Dressing,0.09939733918887451
2025-05-02,Virginia Run Elementary,Lunch,2,Soft Pretzel,0.07207958209159385
2025-05-02,Virginia Run Elementary,Lunch,3,Doritos Wild White Nacho Flavored Tortilla Chips,0.056283916409230146
2025-05-02,WESTFIELD HS,Breakfast,1,Blueberry Muffin Top,0.091626581338394
2025-05-02,WESTFIELD HS,Breakfast,2,1% White Milk,0.0760917300921079
2025-05-02,WESTFIELD HS,Breakfast,3,Banana,0.051574780556274714
2025-05-02,WESTFIELD HS,Lunch,1,Chickpeas,0.2926801371179056
2025-05-02,WESTFIELD HS,Lunch,2,"Salsa, Mild Canned",0.14430272019482426
2025-05-02,WESTFIELD HS,Lunch,3,Doritos Flamas,0.1243448387612656
2025-05-02,Wakefield Forest Elementary,Breakfast,1,Egg and American Cheese on Biscuit,0.16708154173284578
2025-05-02,Wakefield Forest Elementary,Breakfast,2,Red Delicious Apple,0.037930886668928424
2025-05-02,Wakefield Forest Elementary,Breakfast,3,Orange Tangerine Juice,0.019293601073832715
2025-05-02,Wakefield Forest Elementary,Lunch,1,Italian Dressing,0.2563817253240545
2025-05-02,Wakefield Forest Elementary,Lunch,2,Chickpeas,0.24278552910204196
2025-05-02,Wakefield Forest Elementary,Lunch,3,Manager's Vegetable Choice,0.07413605368338899
2025-05-02,Waples Mill Elementary,Breakfast,1,1% White Milk,0.09266825932194647
2025-05-02,Waples Mill Elementary,Breakfast,2,Blueberry Muffin Top,0.04926483057228356
2025-05-02,Waples Mill Elementary,Breakfast,3,Orange,0.040699380924569005
2025-05-02,Waples Mill Elementary,Lunch,1,1% White Milk,0.1225442761372824
2025-05-02,Waples Mill Elementary,Lunch,2,Italian Dressing,0.09752385128724289
2025-05-02,Waples Mill Elementary,Lunch,3,Orange Tangerine Juice,0.06906358715221228
2025-05-02,Washington Mill Elementary,Breakfast,1,1% White Milk,0.05261323763863402
2025-05-02,Washington Mill Elementary,Breakfast,2,Red Delicious Apple,0.035845503539040514
2025-05-02,Washington Mill Elementary,Breakfast,3,Blueberry Muffin Top,0.01845489896255063
2025-05-02,Washington Mill Elementary,Lunch,1,Chickpeas,0.28532173602084376
2025-05-02,Washington Mill Elementary,Lunch,2,Doritos Wild White Nacho Flavored Tortilla Chips,0.1357717252679179
2025-05-02,Washington Mill Elementary,Lunch,3,1% White Milk,0.1024435976180597
2025-05-02,Waynewood Elementary,Breakfast,1,1% White Milk,0.10001710163234359
2025-05-02,Waynewood Elementary,Breakfast,2,Banana,0.04823899368288982
2025-05-02,Waynewood Elementary,Breakfast,3,Orange Tangerine Juice,0.019935202956265653
2025-05-02,Waynewood Elementary,Lunch,1,Chickpeas,0.5464510626357453
2025-05-02,Waynewood Elementary,Lunch,2,1% White Milk,0.13509039673930442
2025-05-02,Waynewood Elementary,Lunch,3,Italian Dressing,0.0961433462378273
2025-05-02,West Springfield Elementary,Breakfast,1,1% White Milk,0.08938500881995085
2025-05-02,West Springfield Elementary,Breakfast,2,Blueberry Muffin Top,0.0492862879733114
2025-05-02,West Springfield Elementary,Breakfast,3,Banana,0.048112010575887564
2025-05-02,West Springfield Elementary,Lunch,1,Chickpeas - salad bar entree,0.6496236468759615
2025-05-02,West Springfield Elementary,Lunch,2,1% White Milk,0.12466219888492464
2025-05-02,West Springfield Elementary,Lunch,3,Italian Dressing,0.09927183872983673
2025-05-02,West Springfield High,Breakfast,1,Egg and American Cheese on Biscuit,0.15782197303535922
2025-05-02,West Springfield High,Breakfast,2,1% White Milk,0.06070662105016012
2025-05-02,West Springfield High,Breakfast,3,Banana,0.051433863433997015
2025-05-02,West Springfield High,Lunch,1,Black Beans,0.25233616696840827
2025-05-02,West Springfield High,Lunch,2,Spicy Chicken Wrap,0.24903516768364456
2025-05-02,West Springfield High,Lunch,3,Chickpeas,0.24844314020009617
2025-05-02,Westbriar Elementary,Lunch,1,Chickpeas,0.26164341471397057
2025-05-02,Westbriar Elementary,Lunch,2,Soft Pretzel,0.16997941679750342
2025-05-02,Westbriar Elementary,Lunch,3,Italian Dressing,0.16117570029249137
2025-05-02,Westgate Elementary,Breakfast,1,1% White Milk,0.0674997961799434
2025-05-02,Westgate Elementary,Breakfast,2,Strawberry Parfait,0.041147384556747886
2025-05-02,Westgate Elementary,Breakfast,3,Orange,0.039832196359906064
2025-05-02,Westgate Elementary,Lunch,1,Chickpeas - salad bar entree,0.8135427086260208
2025-05-02,Westgate Elementary,Lunch,2,Chickpeas,0.6870792706004234
2025-05-02,Westgate Elementary,Lunch,3,1% White Milk,0.10917722638857717
2025-05-02,Westlawn Elementary,Breakfast,1,Egg and American Cheese on Biscuit,0.1277283747685279
2025-05-02,Westlawn Elementary,Breakfast,2,Banana,0.046994199932826955
2025-05-02,Westlawn Elementary,Breakfast,3,Orange,0.04547536089808743
2025-05-02,Westlawn Elementary,Lunch,1,Chickpeas,0.25969804649965617
2025-05-02,Westlawn Elementary,Lunch,2,Italian Dressing,0.10285978113282856
2025-05-02,Westlawn Elementary,Lunch,3,Manager's Vegetable Choice,0.05608481020802276
2025-05-02,Weyanoke Elementary,Breakfast,1,Banana,0.05178519201134136
2025-05-02,Weyanoke Elementary,Breakfast,2,1% White Milk,0.02488631744673498
2025-05-02,Weyanoke Elementary,Breakfast,3,Orange Tangerine Juice,0.017712391190753043
2025-05-02,Weyanoke Elementary,Lunch,1,Chickpeas - salad bar entree,1.0173571865194773
2025-05-02,Weyanoke Elementary,Lunch,2,Italian Dressing,0.31520830345316303
2025-05-02,Weyanoke Elementary,Lunch,3,Chickpeas,0.16838191188631663
2025-05-02,White Oaks Elementary,Breakfast,1,1% White Milk,0.07743856270957913
2025-05-02,White Oaks Elementary,Breakfast,2,Red Delicious Apple,0.03567064144602539
2025-05-02,White Oaks Elementary,Breakfast,3,Blueberry Muffin Top,0.030154591403186656
2025-05-02,White Oaks Elementary,Lunch,1,Chickpeas,0.5718173196714939
2025-05-02,White Oaks Elementary,Lunch,2,Chickpeas - salad bar entree,0.5363604894422893
2025-05-02,White Oaks Elementary,Lunch,3,Italian Dressing,0.49278787651978506
2025-05-02,Whitman Middle School,Breakfast,1,1% White Milk,0.09264688593473436
2025-05-02,Whitman Middle School,Breakfast,2,Egg and American Cheese on Biscuit,0.0490220408398922
2025-05-02,Whitman Middle School,Breakfast,3,Blueberry Muffin Top,0.030282914863936198
2025-05-02,Whitman Middle School,Lunch,1,Chickpeas,0.32835484918585484
2025-05-02,Whitman Middle School,Lunch,2,Spicy Chicken Wrap,0.2582211240022754
2025-05-02,Whitman Middle School,Lunch,3,"Salsa, Mild Canned",0.136624904409058
2025-05-02,Willow Springs Elementary,Breakfast,1,1% White Milk,0.08547647185958557
2025-05-02,Willow Springs Elementary,Breakfast,2,Banana,0.05235925106295306
2025-05-02,Willow Springs Elementary,Breakfast,3,Strawberry Parfait,0.0429626607661608
2025-05-02,Willow Springs Elementary,Lunch,1,Chickpeas,0.4340225730168432
2025-05-02,Willow Springs Elementary,Lunch,2,"Salsa, Mild Canned",0.2537402382614854
2025-05-02,Willow Springs Elementary,Lunch,3,1% White Milk,0.12316411732955321
2025-05-02,Wolftrap Elementary,Breakfast,1,Blueberry Muffin Top,0.10446677966918087
2025-05-02,Wolftrap Elementary,Breakfast,2,1% White Milk,0.08613582164834926
2025-05-02,Wolftrap Elementary,Breakfast,3,Orange,0.04024811913040582
2025-05-02,Wolftrap Elementary,Lunch,1,Soft Pretzel,0.34808592517853465
2025-05-02,Wolftrap Elementary,Lunch,2,Italian Dressing,0.21730588537538698
2025-05-02,Wolftrap Elementary,Lunch,3,Bottled Water,0.21573404306060245
2025-05-02,Woodburn Elementary,Breakfast,1,Banana,0.057911281401168274
2025-05-02,Woodburn Elementary,Breakfast,2,Blueberry Muffin Top,0.03200537342425478
2025-05-02,Woodburn Elementary,Breakfast,3,Orange Tangerine Juice,0.01768172305133035
2025-05-02,Woodburn Elementary,Lunch,1,Chickpeas,0.215394245606061
2025-05-02,Woodburn Elementary,Lunch,2,Doritos Wild White Nacho Flavored Tortilla Chips,0.14661515199029088
2025-05-02,Woodburn Elementary,Lunch,3,Italian Dressing,0.09596663672032621
2025-05-02,Woodlawn Elementary,Breakfast,1,1% White Milk,0.05215628563338221
2025-05-02,Woodlawn Elementary,Breakfast,2,Orange,0.038436113093324474
2025-05-02,Woodlawn Elementary,Breakfast,3,Red Delicious Apple,0.03658234719257033
2025-05-02,Woodlawn Elementary,Lunch,1,Chickpeas,0.8488839605161798
2025-05-02,Woodlawn Elementary,Lunch,2,1% White Milk,0.10756049959511205
2025-05-02,Woodlawn Elementary,Lunch,3,Steamed Broccoli,0.10068309756112946
2025-05-02,Woodley Hills Elementary,Breakfast,1,1% White Milk,0.056494184990960865
2025-05-02,Woodley Hills Elementary,Breakfast,2,Banana,0.04990554262294983
2025-05-02,Woodley Hills Elementary,Breakfast,3,Strawberry Parfait,0.012833769308336247
2025-05-02,Woodley Hills Elementary,Lunch,1,1% White Milk,0.08607646246235355
2025-05-02,Woodley Hills Elementary,Lunch,2,Italian Dressing,0.07419869641335113
2025-05-02,Woodley Hills Elementary,Lunch,3,Fat Free White Milk,0.04544649367607563
2025-05-02,Woodson High,Breakfast,1,1% White Milk,0.05819074922462653
2025-05-02,Woodson High,Breakfast,2,Orange,0.04164142154161356
2025-05-02,Woodson High,Breakfast,3,Red Delicious Apple,0.03632433870921443
2025-05-02,Woodson High,Lunch,1,Chickpeas,0.24694475223303014
2025-05-02,Woodson High,Lunch,2,Spicy Chicken Wrap,0.19686126460816694
2025-05-02,Woodson High,Lunch,3,Ranch Dressing,0.08804256826438124
2025-05-05,Aldrin Elementary,Breakfast,1,1% White Milk,0.05297814667286479
2025-05-05,Aldrin Elementary,Breakfast,2,Red Delicious Apple,0.027330318264508713
2025-05-05,Aldrin Elementary,Breakfast,3,Mandarin Orange Parfait,0.019160502276539367
2025-05-05,Aldrin Elementary,Lunch,1,Chickpeas,0.23374791385163898
2025-05-05,Aldrin Elementary,Lunch,2,Doritos Wild White Nacho Flavored Tortilla Chips,0.09961393467859739
2025-05-05,Aldrin Elementary,Lunch,3,1% White Milk,0.09538069380788776
2025-05-05,Annandale High,Breakfast,1,Natural Grape Jam,0.05586965187057468
2025-05-05,Annandale High,Breakfast,2,Red Delicious Apple,0.03310213734854154
2025-05-05,Annandale High,Breakfast,3,1% White Milk,0.030563476100888866
2025-05-05,Annandale High,Lunch,1,Spicy Chicken Wrap,0.21940564746244717
2025-05-05,Annandale High,Lunch,2,"Onions, Red, Whole",0.1307323184305013
2025-05-05,Annandale High,Lunch,3,"Peppers, Red, Whole",0.12006829875719914
2025-05-05,Annandale Terrace Elementary,Breakfast,1,Red Delicious Apple,0.02563171219189183
2025-05-05,Annandale Terrace Elementary,Breakfast,2,Orange Tangerine Juice,0.0130704504790984
2025-05-05,Annandale Terrace Elementary,Breakfast,3,Orange Slices,0.01212217137026591
2025-05-05,Annandale Terrace Elementary,Lunch,1,Chickpeas,0.18817512458340716
2025-05-05,Annandale Terrace Elementary,Lunch,2,Orange Tangerine Juice,0.06505055226154086
2025-05-05,Annandale Terrace Elementary,Lunch,3,1% White Milk,0.05893468469450182
2025-05-05,Armstrong Elementary,Breakfast,1,1% White Milk,0.070516830361284
2025-05-05,Armstrong Elementary,Breakfast,2,Red Delicious Apple,0.0290019850133308
2025-05-05,Armstrong Elementary,Breakfast,3,Mandarin Orange Parfait,0.019195866094393714
2025-05-05,Armstrong Elementary,Lunch,1,Chickpeas,0.3342480853834191
2025-05-05,Armstrong Elementary,Lunch,2,Italian Dressing,0.21131213904927418
2025-05-05,Armstrong Elementary,Lunch,3,Chickpeas - salad bar entree,0.12866353032153927
2025-05-05,Beech Tree Elementary,Breakfast,1,1% White Milk,0.018760743763424827
2025-05-05,Beech Tree Elementary,Breakfast,2,Orange Tangerine Juice,0.015279821882810473
2025-05-05,Beech Tree Elementary,Breakfast,3,Orange Slices,0.011831987603415308
2025-05-05,Beech Tree Elementary,Lunch,1,Chickpeas - salad bar entree,0.07356414884982611
2025-05-05,Beech Tree Elementary,Lunch,2,1% White Milk,0.07244604094050734
